Source,Source_Type,Target,Target_Type,Hypothesis_Class,Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Node2Vec_Integrated_Score,ML_Probability,Final_AI_Rank_Score
toxin_production,BIOLOGICAL_PROCESS,sxtd,SXT_GENE,gene_process_association,86.6157156218711,10.0,10,6,2.501406198032328,0.1612903225806451,767,59,13,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; cyanobacterium; lc_ms; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; CYANO_TAXON; DETECTION_METHOD; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nitrogen_limitation,ENV_FACTOR,sxtb,SXT_GENE,environment_gene_regulation,86.13819516166564,11.0,10,5,2.4857642474994823,0.4166666666666667,289,17,17,dinoflagellate; cyanobacteria; paralytic_shellfish_toxins; climate; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; dinoflagellates; biosynthesis,DINO_TAXON; CYANO_TAXON; TOXIN; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
transcription,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,86.09907701608768,12.0,11,4,2.6529867839059063,0.3793103448275862,399,19,21,saxitoxin; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; dinoflagellates; biosynthesis,TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nitrogen,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,85.50815708741213,12.0,10,5,2.420745210372728,0.1666666666666666,1029,49,21,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; dinoflagellate; cyanobacterium; paralytic_shellfish_poisoning; sxta; expression; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; CYANO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_ostenfeldii,DINO_TAXON,sxtu,SXT_GENE,taxon_gene_association,84.35654424943266,11.0,10,5,2.458759929594381,0.2439024390243902,630,30,21,saxitoxin; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; mass_spectrometry; gymnodinium; dinoflagellates; paralytic_shellfish_poisoning; lc_ms; phylogenetic,TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; TOXIN; DETECTION_METHOD; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
gymnodinium_catenatum,DINO_TAXON,planktothrix,CYANO_TAXON,cross_taxa_association,82.15394637303172,11.0,11,4,2.6603065198491955,0.1833333333333333,798,57,14,saxitoxin; cyanobacterial; cyanobacteria; paralytic_shellfish_toxins; pyrodinium; alexandrium; toxicity; gymnodinium; anabaena; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_minutum,DINO_TAXON,planktothrix,CYANO_TAXON,cross_taxa_association,82.15394637303172,11.0,11,4,2.6603065198491955,0.1833333333333333,798,57,14,saxitoxin; cyanobacterial; cyanobacteria; paralytic_shellfish_toxins; pyrodinium; alexandrium; toxicity; gymnodinium; anabaena; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,gene_duplication,BIOLOGICAL_PROCESS,process_toxin_association,81.90340878481538,13.0,11,3,2.701704392407688,0.25,684,36,19,alexandrium; dinoflagellate; saxitoxin; alexandrium_fundyense; pyrodinium; gymnodinium; gymnodinium_catenatum; phylogeny; pyrodinium_bahamense; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nitrogen,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,81.67119915626206,10.0,10,5,2.3922033517159385,0.1886792452830188,686,49,14,saxitoxin; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; sxta; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
transcription,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,81.62250996407505,11.0,9,5,2.144588315370864,0.3333333333333333,323,19,17,dinoflagellate; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; evolution; bloom; paralytic_shellfish_poisoning; sxta; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
