dataset,document_id,year,taxon_scope,relevance_class,entity,entity_type,title,entity_original,entity_normalized,source
dino_pre2016,STX_DOC_000838,2012.0,dinoflagellate,high_confidence_stx_biosynthesis,saxitoxin,TOXIN,A reinvestigation of saxitoxin production and sxtA in the ‘non-toxic’ Alexandrium tamarense Group V clade,saxitoxin,saxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000838,2012.0,dinoflagellate,high_confidence_stx_biosynthesis,sxta,SXT_GENE,A reinvestigation of saxitoxin production and sxtA in the ‘non-toxic’ Alexandrium tamarense Group V clade,sxta,sxta,dictionary_entity
dino_pre2016,STX_DOC_000838,2012.0,dinoflagellate,high_confidence_stx_biosynthesis,alexandrium,DINO_TAXON,A reinvestigation of saxitoxin production and sxtA in the ‘non-toxic’ Alexandrium tamarense Group V clade,alexandrium,alexandrium,dictionary_entity
dino_pre2016,STX_DOC_000838,2012.0,dinoflagellate,high_confidence_stx_biosynthesis,alexandrium_tamarense,DINO_TAXON,A reinvestigation of saxitoxin production and sxtA in the ‘non-toxic’ Alexandrium tamarense Group V clade,alexandrium tamarense,alexandrium_tamarense,dictionary_entity
dino_pre2016,STX_DOC_000840,2012.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,"Accumulation, Biotransformation, Histopathology and Paralysis in the Pacific Calico Scallop Argopecten ventricosus by the Paralyzing Toxins of the Dinoflagellate Gymnodinium catenatum",dinoflagellate,dinoflagellate,dictionary_entity
dino_pre2016,STX_DOC_000840,2012.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,"Accumulation, Biotransformation, Histopathology and Paralysis in the Pacific Calico Scallop Argopecten ventricosus by the Paralyzing Toxins of the Dinoflagellate Gymnodinium catenatum",dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000840,2012.0,dinoflagellate,dinoflagellate_stx,gymnodinium,DINO_TAXON,"Accumulation, Biotransformation, Histopathology and Paralysis in the Pacific Calico Scallop Argopecten ventricosus by the Paralyzing Toxins of the Dinoflagellate Gymnodinium catenatum",gymnodinium,gymnodinium,dictionary_entity
dino_pre2016,STX_DOC_000840,2012.0,dinoflagellate,dinoflagellate_stx,gymnodinium_catenatum,DINO_TAXON,"Accumulation, Biotransformation, Histopathology and Paralysis in the Pacific Calico Scallop Argopecten ventricosus by the Paralyzing Toxins of the Dinoflagellate Gymnodinium catenatum",gymnodinium catenatum,gymnodinium_catenatum,dictionary_entity
dino_pre2016,STX_DOC_000840,2012.0,dinoflagellate,dinoflagellate_stx,hplc,DETECTION_METHOD,"Accumulation, Biotransformation, Histopathology and Paralysis in the Pacific Calico Scallop Argopecten ventricosus by the Paralyzing Toxins of the Dinoflagellate Gymnodinium catenatum",hplc,hplc,dictionary_entity
dino_pre2016,STX_DOC_000841,2012.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,Efecto de diferentes proporciones de nitrógeno/fósforo en el crecimiento y toxicidad de Alexandrium Catenella (Dinoflagellata),alexandrium,alexandrium,dictionary_entity
dino_pre2016,STX_DOC_000841,2012.0,dinoflagellate,dinoflagellate_stx,alexandrium_catenella,DINO_TAXON,Efecto de diferentes proporciones de nitrógeno/fósforo en el crecimiento y toxicidad de Alexandrium Catenella (Dinoflagellata),alexandrium catenella,alexandrium_catenella,dictionary_entity
dino_pre2016,STX_DOC_000841,2012.0,dinoflagellate,dinoflagellate_stx,nitrogen,ENV_FACTOR,Efecto de diferentes proporciones de nitrógeno/fósforo en el crecimiento y toxicidad de Alexandrium Catenella (Dinoflagellata),nitrogen,nitrogen,dictionary_entity
dino_pre2016,STX_DOC_000841,2012.0,dinoflagellate,dinoflagellate_stx,phosphorus,ENV_FACTOR,Efecto de diferentes proporciones de nitrógeno/fósforo en el crecimiento y toxicidad de Alexandrium Catenella (Dinoflagellata),phosphorus,phosphorus,dictionary_entity
dino_pre2016,STX_DOC_000841,2012.0,dinoflagellate,dinoflagellate_stx,nutrient,ENV_FACTOR,Efecto de diferentes proporciones de nitrógeno/fósforo en el crecimiento y toxicidad de Alexandrium Catenella (Dinoflagellata),nutrient,nutrient,dictionary_entity
dino_pre2016,STX_DOC_000841,2012.0,dinoflagellate,dinoflagellate_stx,nutrients,ENV_FACTOR,Efecto de diferentes proporciones de nitrógeno/fósforo en el crecimiento y toxicidad de Alexandrium Catenella (Dinoflagellata),nutrients,nutrients,dictionary_entity
dino_pre2016,STX_DOC_000841,2012.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,Efecto de diferentes proporciones de nitrógeno/fósforo en el crecimiento y toxicidad de Alexandrium Catenella (Dinoflagellata),toxicity,toxicity,dictionary_entity
dino_pre2016,STX_DOC_000841,2012.0,dinoflagellate,dinoflagellate_stx,toxin_production,BIOLOGICAL_PROCESS,Efecto de diferentes proporciones de nitrógeno/fósforo en el crecimiento y toxicidad de Alexandrium Catenella (Dinoflagellata),toxin production,toxin_production,dictionary_entity
dino_pre2016,STX_DOC_000842,2011.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,"Alterations of 3,4-dihydroxyphenylethylamine and its metabolite 3,4-dihydroxyphenylacetic produced in rat brain tissues after systemic administration of saxitoxin.",saxitoxin,saxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000842,2011.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,"Alterations of 3,4-dihydroxyphenylethylamine and its metabolite 3,4-dihydroxyphenylacetic produced in rat brain tissues after systemic administration of saxitoxin.",paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_pre2016,STX_DOC_000842,2011.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,"Alterations of 3,4-dihydroxyphenylethylamine and its metabolite 3,4-dihydroxyphenylacetic produced in rat brain tissues after systemic administration of saxitoxin.",dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000844,2011.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,Comparison of biosensor platforms for surface plasmon resonance based detection of paralytic shellfish toxins.,saxitoxin,saxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000844,2011.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_toxins,TOXIN,Comparison of biosensor platforms for surface plasmon resonance based detection of paralytic shellfish toxins.,paralytic shellfish toxins,paralytic_shellfish_toxins,dictionary_entity
dino_pre2016,STX_DOC_000844,2011.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,Comparison of biosensor platforms for surface plasmon resonance based detection of paralytic shellfish toxins.,paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_pre2016,STX_DOC_000844,2011.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,Comparison of biosensor platforms for surface plasmon resonance based detection of paralytic shellfish toxins.,dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000844,2011.0,dinoflagellate,dinoflagellate_stx,hplc,DETECTION_METHOD,Comparison of biosensor platforms for surface plasmon resonance based detection of paralytic shellfish toxins.,hplc,hplc,dictionary_entity
dino_pre2016,STX_DOC_000844,2011.0,dinoflagellate,dinoflagellate_stx,mouse_bioassay,DETECTION_METHOD,Comparison of biosensor platforms for surface plasmon resonance based detection of paralytic shellfish toxins.,mouse bioassay,mouse_bioassay,dictionary_entity
dino_pre2016,STX_DOC_000844,2011.0,dinoflagellate,dinoflagellate_stx,biosensor,DETECTION_METHOD,Comparison of biosensor platforms for surface plasmon resonance based detection of paralytic shellfish toxins.,biosensor,biosensor,dictionary_entity
dino_pre2016,STX_DOC_000846,2010.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,Paralytic shellfish poisoning: seafood safety and human health perspectives.,stx,saxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000846,2010.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,Paralytic shellfish poisoning: seafood safety and human health perspectives.,paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_pre2016,STX_DOC_000846,2010.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,Paralytic shellfish poisoning: seafood safety and human health perspectives.,dinoflagellate,dinoflagellate,dictionary_entity
dino_pre2016,STX_DOC_000847,2010.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,Bacterial diversity of Gymnodinium catenatum and its relationship to dinoflagellate toxicity,paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_pre2016,STX_DOC_000847,2010.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,Bacterial diversity of Gymnodinium catenatum and its relationship to dinoflagellate toxicity,dinoflagellate,dinoflagellate,dictionary_entity
dino_pre2016,STX_DOC_000847,2010.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,Bacterial diversity of Gymnodinium catenatum and its relationship to dinoflagellate toxicity,dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000847,2010.0,dinoflagellate,dinoflagellate_stx,gymnodinium,DINO_TAXON,Bacterial diversity of Gymnodinium catenatum and its relationship to dinoflagellate toxicity,gymnodinium,gymnodinium,dictionary_entity
dino_pre2016,STX_DOC_000847,2010.0,dinoflagellate,dinoflagellate_stx,gymnodinium_catenatum,DINO_TAXON,Bacterial diversity of Gymnodinium catenatum and its relationship to dinoflagellate toxicity,gymnodinium catenatum,gymnodinium_catenatum,dictionary_entity
dino_pre2016,STX_DOC_000847,2010.0,dinoflagellate,dinoflagellate_stx,phylogenetic,BIOLOGICAL_PROCESS,Bacterial diversity of Gymnodinium catenatum and its relationship to dinoflagellate toxicity,phylogenetic,phylogenetic,dictionary_entity
dino_pre2016,STX_DOC_000847,2010.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,Bacterial diversity of Gymnodinium catenatum and its relationship to dinoflagellate toxicity,toxicity,toxicity,dictionary_entity
dino_pre2016,STX_DOC_000847,2010.0,dinoflagellate,dinoflagellate_stx,toxin_production,BIOLOGICAL_PROCESS,Bacterial diversity of Gymnodinium catenatum and its relationship to dinoflagellate toxicity,toxin production,toxin_production,dictionary_entity
dino_pre2016,STX_DOC_000848,2010.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,Monitoring Program for Harmful Algal Blooms in Salvadoran Waters: Report of Pyrodinium bahamense from November 2009 to June 2010.,saxitoxin,saxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000848,2010.0,dinoflagellate,dinoflagellate_stx,pyrodinium,DINO_TAXON,Monitoring Program for Harmful Algal Blooms in Salvadoran Waters: Report of Pyrodinium bahamense from November 2009 to June 2010.,pyrodinium,pyrodinium,dictionary_entity
dino_pre2016,STX_DOC_000848,2010.0,dinoflagellate,dinoflagellate_stx,pyrodinium_bahamense,DINO_TAXON,Monitoring Program for Harmful Algal Blooms in Salvadoran Waters: Report of Pyrodinium bahamense from November 2009 to June 2010.,pyrodinium bahamense,pyrodinium_bahamense,dictionary_entity
dino_pre2016,STX_DOC_000848,2010.0,dinoflagellate,dinoflagellate_stx,bloom,ENV_FACTOR,Monitoring Program for Harmful Algal Blooms in Salvadoran Waters: Report of Pyrodinium bahamense from November 2009 to June 2010.,bloom,bloom,dictionary_entity
dino_pre2016,STX_DOC_000848,2010.0,dinoflagellate,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,Monitoring Program for Harmful Algal Blooms in Salvadoran Waters: Report of Pyrodinium bahamense from November 2009 to June 2010.,toxicity,toxicity,dictionary_entity
dino_pre2016,STX_DOC_000848,2010.0,dinoflagellate,dinoflagellate_stx,hplc,DETECTION_METHOD,Monitoring Program for Harmful Algal Blooms in Salvadoran Waters: Report of Pyrodinium bahamense from November 2009 to June 2010.,hplc,hplc,dictionary_entity
dino_pre2016,STX_DOC_000848,2010.0,dinoflagellate,dinoflagellate_stx,mouse_bioassay,DETECTION_METHOD,Monitoring Program for Harmful Algal Blooms in Salvadoran Waters: Report of Pyrodinium bahamense from November 2009 to June 2010.,mouse bioassay,mouse_bioassay,dictionary_entity
dino_pre2016,STX_DOC_000850,2009.0,cross_taxa,dinoflagellate_stx,saxitoxin,TOXIN,Screening the toxicity and toxin content of blooms of the cyanobacterium Trichodesmium erythraeum (Ehrenberg) in northeast Brasil,saxitoxin,saxitoxin,dictionary_entity
dino_pre2016,STX_DOC_000850,2009.0,cross_taxa,dinoflagellate_stx,dinoflagellates,DINO_TAXON,Screening the toxicity and toxin content of blooms of the cyanobacterium Trichodesmium erythraeum (Ehrenberg) in northeast Brasil,dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000850,2009.0,cross_taxa,dinoflagellate_stx,cyanobacterium,CYANO_TAXON,Screening the toxicity and toxin content of blooms of the cyanobacterium Trichodesmium erythraeum (Ehrenberg) in northeast Brasil,cyanobacterium,cyanobacterium,dictionary_entity
dino_pre2016,STX_DOC_000850,2009.0,cross_taxa,dinoflagellate_stx,nitrogen,ENV_FACTOR,Screening the toxicity and toxin content of blooms of the cyanobacterium Trichodesmium erythraeum (Ehrenberg) in northeast Brasil,nitrogen,nitrogen,dictionary_entity
dino_pre2016,STX_DOC_000850,2009.0,cross_taxa,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,Screening the toxicity and toxin content of blooms of the cyanobacterium Trichodesmium erythraeum (Ehrenberg) in northeast Brasil,toxicity,toxicity,dictionary_entity
dino_pre2016,STX_DOC_000850,2009.0,cross_taxa,dinoflagellate_stx,hplc,DETECTION_METHOD,Screening the toxicity and toxin content of blooms of the cyanobacterium Trichodesmium erythraeum (Ehrenberg) in northeast Brasil,hplc,hplc,dictionary_entity
dino_pre2016,STX_DOC_000850,2009.0,cross_taxa,dinoflagellate_stx,mouse_bioassay,DETECTION_METHOD,Screening the toxicity and toxin content of blooms of the cyanobacterium Trichodesmium erythraeum (Ehrenberg) in northeast Brasil,mouse bioassay,mouse_bioassay,dictionary_entity
dino_pre2016,STX_DOC_000850,2009.0,cross_taxa,dinoflagellate_stx,elisa,DETECTION_METHOD,Screening the toxicity and toxin content of blooms of the cyanobacterium Trichodesmium erythraeum (Ehrenberg) in northeast Brasil,elisa,elisa,dictionary_entity
dino_pre2016,STX_DOC_000853,2007.0,dinoflagellate,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,Profiles of paralytic shellfish poisoning toxins in shellfish from Portugal explained by carbamoylase activity.,paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_pre2016,STX_DOC_000853,2007.0,dinoflagellate,dinoflagellate_stx,gymnodinium,DINO_TAXON,Profiles of paralytic shellfish poisoning toxins in shellfish from Portugal explained by carbamoylase activity.,gymnodinium,gymnodinium,dictionary_entity
dino_pre2016,STX_DOC_000853,2007.0,dinoflagellate,dinoflagellate_stx,gymnodinium_catenatum,DINO_TAXON,Profiles of paralytic shellfish poisoning toxins in shellfish from Portugal explained by carbamoylase activity.,gymnodinium catenatum,gymnodinium_catenatum,dictionary_entity
dino_pre2016,STX_DOC_000853,2007.0,dinoflagellate,dinoflagellate_stx,bloom,ENV_FACTOR,Profiles of paralytic shellfish poisoning toxins in shellfish from Portugal explained by carbamoylase activity.,bloom,bloom,dictionary_entity
dino_pre2016,STX_DOC_000853,2007.0,dinoflagellate,dinoflagellate_stx,hplc,DETECTION_METHOD,Profiles of paralytic shellfish poisoning toxins in shellfish from Portugal explained by carbamoylase activity.,hplc,hplc,dictionary_entity
dino_pre2016,STX_DOC_000856,2006.0,cross_taxa,dinoflagellate_stx,paralytic_shellfish_poisoning,TOXIN,Ecological and toxicological effects of inorganic nitrogen pollution in aquatic ecosystems: A global assessment.,paralytic shellfish poisoning,paralytic_shellfish_poisoning,dictionary_entity
dino_pre2016,STX_DOC_000856,2006.0,cross_taxa,dinoflagellate_stx,dinoflagellates,DINO_TAXON,Ecological and toxicological effects of inorganic nitrogen pollution in aquatic ecosystems: A global assessment.,dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000856,2006.0,cross_taxa,dinoflagellate_stx,cyanobacteria,CYANO_TAXON,Ecological and toxicological effects of inorganic nitrogen pollution in aquatic ecosystems: A global assessment.,cyanobacteria,cyanobacteria,dictionary_entity
dino_pre2016,STX_DOC_000856,2006.0,cross_taxa,dinoflagellate_stx,salinity,ENV_FACTOR,Ecological and toxicological effects of inorganic nitrogen pollution in aquatic ecosystems: A global assessment.,salinity,salinity,dictionary_entity
dino_pre2016,STX_DOC_000856,2006.0,cross_taxa,dinoflagellate_stx,nitrogen,ENV_FACTOR,Ecological and toxicological effects of inorganic nitrogen pollution in aquatic ecosystems: A global assessment.,nitrogen,nitrogen,dictionary_entity
dino_pre2016,STX_DOC_000856,2006.0,cross_taxa,dinoflagellate_stx,nitrate,ENV_FACTOR,Ecological and toxicological effects of inorganic nitrogen pollution in aquatic ecosystems: A global assessment.,nitrate,nitrate,dictionary_entity
dino_pre2016,STX_DOC_000856,2006.0,cross_taxa,dinoflagellate_stx,toxicity,BIOLOGICAL_PROCESS,Ecological and toxicological effects of inorganic nitrogen pollution in aquatic ecosystems: A global assessment.,toxicity,toxicity,dictionary_entity
dino_pre2016,STX_DOC_000857,2004.0,dinoflagellate,dinoflagellate_stx,dinoflagellate,DINO_TAXON,Copepod egg production and hatching success is reduced by maternal diets of a non-neurotoxic strain of the dinoflagellate Alexandrium tamarense,dinoflagellate,dinoflagellate,dictionary_entity
dino_pre2016,STX_DOC_000857,2004.0,dinoflagellate,dinoflagellate_stx,dinoflagellates,DINO_TAXON,Copepod egg production and hatching success is reduced by maternal diets of a non-neurotoxic strain of the dinoflagellate Alexandrium tamarense,dinoflagellates,dinoflagellates,dictionary_entity
dino_pre2016,STX_DOC_000857,2004.0,dinoflagellate,dinoflagellate_stx,alexandrium,DINO_TAXON,Copepod egg production and hatching success is reduced by maternal diets of a non-neurotoxic strain of the dinoflagellate Alexandrium tamarense,alexandrium,alexandrium,dictionary_entity
dino_pre2016,STX_DOC_000857,2004.0,dinoflagellate,dinoflagellate_stx,alexandrium_tamarense,DINO_TAXON,Copepod egg production and hatching success is reduced by maternal diets of a non-neurotoxic strain of the dinoflagellate Alexandrium tamarense,alexandrium tamarense,alexandrium_tamarense,dictionary_entity
dino_pre2016,STX_DOC_000857,2004.0,dinoflagellate,dinoflagellate_stx,hplc,DETECTION_METHOD,Copepod egg production and hatching success is reduced by maternal diets of a non-neurotoxic strain of the dinoflagellate Alexandrium tamarense,hplc,hplc,dictionary_entity
dino_pre2016,STX_DOC_000858,2004.0,dinoflagellate,dinoflagellate_stx,saxitoxin,TOXIN,Morphological abnormalities and sensorimotor deficits in larval fish exposed to dissolved saxitoxin.,saxitoxin,saxitoxin,dictionary_entity
