source,source_type,relation,target,target_type,weight,support_documents,first_year,last_year,dataset
gymnodinium,DINO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,10,STX_DOC_000002;STX_DOC_000010;STX_DOC_000052;STX_DOC_000067;STX_DOC_000131;STX_DOC_000335;STX_DOC_000381;STX_DOC_000663;STX_DOC_000756;STX_DOC_000847,2003.0,2026.0,dino_all
gymnodinium,DINO_TAXON,taxon_associated_with_process,phylogeny,BIOLOGICAL_PROCESS,4,STX_DOC_000028;STX_DOC_000380;STX_DOC_000381;STX_DOC_001078,2007.0,2015.0,dino_all
gymnodinium,DINO_TAXON,taxon_associated_with_process,polyketide_synthase,BIOLOGICAL_PROCESS,1,STX_DOC_000756,2003.0,2003.0,dino_all
gymnodinium,DINO_TAXON,taxon_associated_with_process,regulation,BIOLOGICAL_PROCESS,3,STX_DOC_000724;STX_DOC_001018;STX_DOC_001283,2012.0,2021.0,dino_all
gymnodinium,DINO_TAXON,taxon_associated_with_process,resting_cyst,BIOLOGICAL_PROCESS,1,STX_DOC_001078,2007.0,2007.0,dino_all
gymnodinium,DINO_TAXON,taxon_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,7,STX_DOC_000002;STX_DOC_000010;STX_DOC_000028;STX_DOC_000037;STX_DOC_000052;STX_DOC_000131;STX_DOC_000380,2011.0,2026.0,dino_all
gymnodinium,DINO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,42,STX_DOC_000009;STX_DOC_000011;STX_DOC_000017;STX_DOC_000021;STX_DOC_000035;STX_DOC_000036;STX_DOC_000059;STX_DOC_000084;STX_DOC_000087;STX_DOC_000096;STX_DOC_000111;STX_DOC_000127;STX_DOC_000144;STX_DOC_000157;STX_DOC_000159;STX_DOC_000218;STX_DOC_000228;STX_DOC_000234;STX_DOC_000248;STX_DOC_000250;STX_DOC_000269;STX_DOC_000335;STX_DOC_000375;STX_DOC_000393;STX_DOC_000408;STX_DOC_000428;STX_DOC_000466;STX_DOC_000598;STX_DOC_000617;STX_DOC_000672;STX_DOC_000686;STX_DOC_000720;STX_DOC_000728;STX_DOC_000770;STX_DOC_000847;STX_DOC_000875;STX_DOC_000962;STX_DOC_001018;STX_DOC_001072;STX_DOC_001101;STX_DOC_001129;STX_DOC_001283,1989.0,2025.0,dino_all
gymnodinium,DINO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,10,STX_DOC_000021;STX_DOC_000100;STX_DOC_000351;STX_DOC_000376;STX_DOC_000381;STX_DOC_000457;STX_DOC_000458;STX_DOC_000686;STX_DOC_000847;STX_DOC_001718,1988.0,2025.0,dino_all
gymnodinium,DINO_TAXON,taxon_associated_with_process,transcription,BIOLOGICAL_PROCESS,2,STX_DOC_000652;STX_DOC_000724,2013.0,2015.0,dino_all
gymnodinium,DINO_TAXON,taxon_associated_with_process,transcriptome,BIOLOGICAL_PROCESS,2,STX_DOC_000002;STX_DOC_000010,2025.0,2026.0,dino_all
gymnodinium,DINO_TAXON,taxon_associated_with_process,transcriptomic,BIOLOGICAL_PROCESS,2,STX_DOC_000002;STX_DOC_000414,2021.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,anabaena,CYANO_TAXON,1,STX_DOC_000082,2003.0,2003.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,25,STX_DOC_000011;STX_DOC_000021;STX_DOC_000035;STX_DOC_000036;STX_DOC_000053;STX_DOC_000141;STX_DOC_000157;STX_DOC_000159;STX_DOC_000167;STX_DOC_000234;STX_DOC_000250;STX_DOC_000269;STX_DOC_000312;STX_DOC_000314;STX_DOC_000335;STX_DOC_000428;STX_DOC_000438;STX_DOC_000520;STX_DOC_000633;STX_DOC_000853;STX_DOC_000875;STX_DOC_000954;STX_DOC_001135;STX_DOC_001185;STX_DOC_001721,1988.0,2024.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,chemical_analysis,DETECTION_METHOD,2,STX_DOC_000218;STX_DOC_001243,2010.0,2020.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,climate,ENV_FACTOR,3,STX_DOC_000111;STX_DOC_000173;STX_DOC_001721,2018.0,2022.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,cyanobacteria,CYANO_TAXON,5,STX_DOC_000002;STX_DOC_000037;STX_DOC_000052;STX_DOC_000082;STX_DOC_000131,2003.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,cyanobacterial,CYANO_TAXON,3,STX_DOC_000116;STX_DOC_000131;STX_DOC_000832,2009.0,2014.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,cyanobacterium,CYANO_TAXON,2,STX_DOC_000037;STX_DOC_000082,2003.0,2024.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,dolichospermum,CYANO_TAXON,1,STX_DOC_000037,2024.0,2024.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,elisa,DETECTION_METHOD,1,STX_DOC_000195,1991.0,1991.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,2,STX_DOC_000053;STX_DOC_001721,2011.0,2022.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,24,STX_DOC_000011;STX_DOC_000035;STX_DOC_000036;STX_DOC_000073;STX_DOC_000096;STX_DOC_000116;STX_DOC_000144;STX_DOC_000159;STX_DOC_000195;STX_DOC_000228;STX_DOC_000250;STX_DOC_000286;STX_DOC_000328;STX_DOC_000351;STX_DOC_000393;STX_DOC_000438;STX_DOC_000517;STX_DOC_000633;STX_DOC_000655;STX_DOC_000728;STX_DOC_000840;STX_DOC_000853;STX_DOC_001717;STX_DOC_001718,1988.0,2024.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,irradiance,ENV_FACTOR,1,STX_DOC_000728,2014.0,2014.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,lc_ms,DETECTION_METHOD,6,STX_DOC_000214;STX_DOC_000286;STX_DOC_000414;STX_DOC_000507;STX_DOC_000509;STX_DOC_000555,2003.0,2021.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,lc_ms_ms,DETECTION_METHOD,3,STX_DOC_000214;STX_DOC_000414;STX_DOC_000555,2015.0,2021.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,light,ENV_FACTOR,4,STX_DOC_000073;STX_DOC_000228;STX_DOC_000248;STX_DOC_000756,2003.0,2022.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,liquid_chromatography,DETECTION_METHOD,3,STX_DOC_000060;STX_DOC_000286;STX_DOC_000517,1998.0,2015.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,9,STX_DOC_000060;STX_DOC_000096;STX_DOC_000157;STX_DOC_000159;STX_DOC_000286;STX_DOC_000414;STX_DOC_000555;STX_DOC_000573;STX_DOC_001718,2002.0,2022.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,6,STX_DOC_000096;STX_DOC_000127;STX_DOC_000195;STX_DOC_000218;STX_DOC_000250;STX_DOC_000770,1991.0,2014.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,nitrate,ENV_FACTOR,3,STX_DOC_000087;STX_DOC_000148;STX_DOC_001718,1996.0,2024.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,nitrogen,ENV_FACTOR,3,STX_DOC_000087;STX_DOC_000466;STX_DOC_001718,2020.0,2024.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,nutrient,ENV_FACTOR,5,STX_DOC_000011;STX_DOC_000100;STX_DOC_000148;STX_DOC_000466;STX_DOC_001718,1996.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,nutrients,ENV_FACTOR,5,STX_DOC_000087;STX_DOC_000148;STX_DOC_001072;STX_DOC_001718;STX_DOC_001721,1996.0,2024.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,oxidative_stress,ENV_FACTOR,1,STX_DOC_000173,2020.0,2020.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,phosphate,ENV_FACTOR,1,STX_DOC_000148,1996.0,1996.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,phosphorus,ENV_FACTOR,2,STX_DOC_000228;STX_DOC_001718,2022.0,2022.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,protoceratium,DINO_TAXON,1,STX_DOC_000059,2018.0,2018.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,protoceratium_reticulatum,DINO_TAXON,1,STX_DOC_000059,2018.0,2018.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,pyrodinium,DINO_TAXON,13,STX_DOC_000021;STX_DOC_000028;STX_DOC_000067;STX_DOC_000100;STX_DOC_000116;STX_DOC_000234;STX_DOC_000269;STX_DOC_000312;STX_DOC_000314;STX_DOC_000380;STX_DOC_000661;STX_DOC_000662;STX_DOC_000664,2006.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,pyrodinium_bahamense,DINO_TAXON,12,STX_DOC_000021;STX_DOC_000028;STX_DOC_000067;STX_DOC_000100;STX_DOC_000116;STX_DOC_000234;STX_DOC_000269;STX_DOC_000312;STX_DOC_000314;STX_DOC_000661;STX_DOC_000662;STX_DOC_000664,2006.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,salinity,ENV_FACTOR,3,STX_DOC_000087;STX_DOC_000148;STX_DOC_000466,1996.0,2024.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,temperature,ENV_FACTOR,11,STX_DOC_000087;STX_DOC_000111;STX_DOC_000167;STX_DOC_000224;STX_DOC_000234;STX_DOC_000457;STX_DOC_000458;STX_DOC_000466;STX_DOC_000728;STX_DOC_000875;STX_DOC_001718,1995.0,2024.0,dino_all
gymnodinium_catenatum,DINO_TAXON,semantic_cooccurrence,warming,ENV_FACTOR,3,STX_DOC_000087;STX_DOC_000111;STX_DOC_000173,2018.0,2024.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,9,STX_DOC_000002;STX_DOC_000021;STX_DOC_000028;STX_DOC_000037;STX_DOC_000052;STX_DOC_000067;STX_DOC_000131;STX_DOC_000380;STX_DOC_000756,2003.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,evolution,BIOLOGICAL_PROCESS,3,STX_DOC_000028;STX_DOC_000067;STX_DOC_000250,2003.0,2018.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,expression,BIOLOGICAL_PROCESS,7,STX_DOC_000002;STX_DOC_000202;STX_DOC_000414;STX_DOC_000652;STX_DOC_000724;STX_DOC_000756;STX_DOC_001018,2003.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,gene_duplication,BIOLOGICAL_PROCESS,1,STX_DOC_000028,2015.0,2015.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,3,STX_DOC_000002;STX_DOC_000652;STX_DOC_000724,2013.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,harmful_algal_bloom,BIOLOGICAL_PROCESS,2,STX_DOC_000053;STX_DOC_001721,2011.0,2022.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,horizontal_gene_transfer,BIOLOGICAL_PROCESS,2,STX_DOC_000052;STX_DOC_000067,2013.0,2018.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,8,STX_DOC_000002;STX_DOC_000052;STX_DOC_000067;STX_DOC_000131;STX_DOC_000335;STX_DOC_000663;STX_DOC_000756;STX_DOC_000847,2003.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,phylogeny,BIOLOGICAL_PROCESS,3,STX_DOC_000028;STX_DOC_000380;STX_DOC_001078,2007.0,2015.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,polyketide_synthase,BIOLOGICAL_PROCESS,1,STX_DOC_000756,2003.0,2003.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,regulation,BIOLOGICAL_PROCESS,2,STX_DOC_000724;STX_DOC_001018,2015.0,2021.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,resting_cyst,BIOLOGICAL_PROCESS,1,STX_DOC_001078,2007.0,2007.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,6,STX_DOC_000002;STX_DOC_000028;STX_DOC_000037;STX_DOC_000052;STX_DOC_000131;STX_DOC_000380,2011.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,35,STX_DOC_000011;STX_DOC_000021;STX_DOC_000035;STX_DOC_000036;STX_DOC_000059;STX_DOC_000084;STX_DOC_000087;STX_DOC_000096;STX_DOC_000111;STX_DOC_000127;STX_DOC_000144;STX_DOC_000157;STX_DOC_000159;STX_DOC_000218;STX_DOC_000228;STX_DOC_000234;STX_DOC_000248;STX_DOC_000250;STX_DOC_000269;STX_DOC_000335;STX_DOC_000393;STX_DOC_000428;STX_DOC_000466;STX_DOC_000617;STX_DOC_000672;STX_DOC_000686;STX_DOC_000720;STX_DOC_000728;STX_DOC_000770;STX_DOC_000847;STX_DOC_000875;STX_DOC_000962;STX_DOC_001018;STX_DOC_001072;STX_DOC_001101,1989.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,9,STX_DOC_000021;STX_DOC_000100;STX_DOC_000351;STX_DOC_000376;STX_DOC_000457;STX_DOC_000458;STX_DOC_000686;STX_DOC_000847;STX_DOC_001718,1988.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,transcription,BIOLOGICAL_PROCESS,2,STX_DOC_000652;STX_DOC_000724,2013.0,2015.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,transcriptome,BIOLOGICAL_PROCESS,1,STX_DOC_000002,2025.0,2025.0,dino_all
gymnodinium_catenatum,DINO_TAXON,taxon_associated_with_process,transcriptomic,BIOLOGICAL_PROCESS,2,STX_DOC_000002;STX_DOC_000414,2021.0,2025.0,dino_all
harmful_algal_bloom,BIOLOGICAL_PROCESS,environment_associated_with_process,climate_change,ENV_FACTOR,1,STX_DOC_000362,2021.0,2021.0,dino_all
harmful_algal_bloom,ENV_FACTOR,environment_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,3,STX_DOC_000033;STX_DOC_000064;STX_DOC_000076,2022.0,2026.0,dino_all
harmful_algal_bloom,ENV_FACTOR,environment_associated_with_process,evolution,BIOLOGICAL_PROCESS,1,STX_DOC_000203,2021.0,2021.0,dino_all
harmful_algal_bloom,ENV_FACTOR,environment_associated_with_process,expression,BIOLOGICAL_PROCESS,1,STX_DOC_000064,2026.0,2026.0,dino_all
harmful_algal_bloom,ENV_FACTOR,environment_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,1,STX_DOC_000064,2026.0,2026.0,dino_all
harmful_algal_bloom,ENV_FACTOR,environment_associated_with_process,horizontal_gene_transfer,BIOLOGICAL_PROCESS,1,STX_DOC_000256,2025.0,2025.0,dino_all
harmful_algal_bloom,ENV_FACTOR,environment_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,1,STX_DOC_000256,2025.0,2025.0,dino_all
harmful_algal_bloom,ENV_FACTOR,environment_associated_with_process,regulation,BIOLOGICAL_PROCESS,1,STX_DOC_000362,2021.0,2021.0,dino_all
harmful_algal_bloom,ENV_FACTOR,environment_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000076,2022.0,2022.0,dino_all
harmful_algal_bloom,ENV_FACTOR,environment_associated_with_process,toxicity,BIOLOGICAL_PROCESS,7,STX_DOC_000033;STX_DOC_000064;STX_DOC_000203;STX_DOC_000412;STX_DOC_000508;STX_DOC_000642;STX_DOC_000820,2003.0,2026.0,dino_all
harmful_algal_bloom,ENV_FACTOR,environment_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000076,2022.0,2022.0,dino_all
harmful_algal_bloom,ENV_FACTOR,environment_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,4,STX_DOC_000076;STX_DOC_000203;STX_DOC_000256;STX_DOC_000289,2006.0,2025.0,dino_all
harmful_algal_bloom,ENV_FACTOR,environment_associated_with_process,transcriptome,BIOLOGICAL_PROCESS,1,STX_DOC_000033,2023.0,2023.0,dino_all
harmful_algal_bloom,ENV_FACTOR,semantic_cooccurrence,biosensor,DETECTION_METHOD,1,STX_DOC_000942,2013.0,2013.0,dino_all
harmful_algal_bloom,ENV_FACTOR,semantic_cooccurrence,climate_change,ENV_FACTOR,1,STX_DOC_000362,2021.0,2021.0,dino_all
harmful_algal_bloom,ENV_FACTOR,semantic_cooccurrence,elisa,DETECTION_METHOD,3,STX_DOC_000287;STX_DOC_000288;STX_DOC_000624,2008.0,2020.0,dino_all
harmful_algal_bloom,ENV_FACTOR,semantic_cooccurrence,hplc,DETECTION_METHOD,4,STX_DOC_000057;STX_DOC_000064;STX_DOC_000287;STX_DOC_000288,2008.0,2026.0,dino_all
harmful_algal_bloom,ENV_FACTOR,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,1,STX_DOC_000738,2012.0,2012.0,dino_all
harmful_algal_bloom,ENV_FACTOR,semantic_cooccurrence,toxin_profiling,DETECTION_METHOD,1,STX_DOC_000358,2023.0,2023.0,dino_all
horizontal_gene_transfer,BIOLOGICAL_PROCESS,semantic_cooccurrence,gene_loss,BIOLOGICAL_PROCESS,1,STX_DOC_001735,2011.0,2011.0,dino_all
horizontal_gene_transfer,BIOLOGICAL_PROCESS,semantic_cooccurrence,harmful_algal_bloom,BIOLOGICAL_PROCESS,1,STX_DOC_000256,2025.0,2025.0,dino_all
horizontal_gene_transfer,BIOLOGICAL_PROCESS,semantic_cooccurrence,toxin_production,BIOLOGICAL_PROCESS,2,STX_DOC_000004;STX_DOC_000256,2016.0,2025.0,dino_all
hplc,DETECTION_METHOD,semantic_cooccurrence,biosensor,DETECTION_METHOD,2,STX_DOC_000844;STX_DOC_001745,2004.0,2011.0,dino_all
hplc,DETECTION_METHOD,semantic_cooccurrence,elisa,DETECTION_METHOD,8,STX_DOC_000195;STX_DOC_000287;STX_DOC_000288;STX_DOC_000290;STX_DOC_000292;STX_DOC_000850;STX_DOC_001114;STX_DOC_001148,1991.0,2024.0,dino_all
hplc,DETECTION_METHOD,semantic_cooccurrence,harmful_algal_bloom,BIOLOGICAL_PROCESS,1,STX_DOC_000848,2010.0,2010.0,dino_all
hplc,DETECTION_METHOD,semantic_cooccurrence,lc_ms,DETECTION_METHOD,6,STX_DOC_000280;STX_DOC_000286;STX_DOC_000290;STX_DOC_000292;STX_DOC_000569;STX_DOC_000778,2006.0,2026.0,dino_all
hplc,DETECTION_METHOD,semantic_cooccurrence,lc_ms_ms,DETECTION_METHOD,3,STX_DOC_000280;STX_DOC_000569;STX_DOC_000778,2012.0,2026.0,dino_all
hplc,DETECTION_METHOD,semantic_cooccurrence,liquid_chromatography,DETECTION_METHOD,6,STX_DOC_000286;STX_DOC_000478;STX_DOC_000517;STX_DOC_000730;STX_DOC_000973;STX_DOC_000975,1998.0,2016.0,dino_all
hplc,DETECTION_METHOD,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,14,STX_DOC_000096;STX_DOC_000159;STX_DOC_000166;STX_DOC_000172;STX_DOC_000230;STX_DOC_000273;STX_DOC_000286;STX_DOC_000290;STX_DOC_000292;STX_DOC_000348;STX_DOC_000599;STX_DOC_000600;STX_DOC_000778;STX_DOC_001718,1994.0,2026.0,dino_all
hplc,DETECTION_METHOD,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,26,STX_DOC_000081;STX_DOC_000096;STX_DOC_000107;STX_DOC_000151;STX_DOC_000195;STX_DOC_000250;STX_DOC_000290;STX_DOC_000292;STX_DOC_000332;STX_DOC_000334;STX_DOC_000569;STX_DOC_000570;STX_DOC_000588;STX_DOC_000589;STX_DOC_000591;STX_DOC_000676;STX_DOC_000844;STX_DOC_000848;STX_DOC_000850;STX_DOC_000868;STX_DOC_000964;STX_DOC_000973;STX_DOC_000975;STX_DOC_001198;STX_DOC_001283;STX_DOC_001743,1991.0,2020.0,dino_all
hplc,DETECTION_METHOD,semantic_cooccurrence,resting_cyst,BIOLOGICAL_PROCESS,1,STX_DOC_000347,1996.0,1996.0,dino_all
hplc,DETECTION_METHOD,semantic_cooccurrence,secondary_metabolism,BIOLOGICAL_PROCESS,1,STX_DOC_000142,2012.0,2012.0,dino_all
irradiance,ENV_FACTOR,environment_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000133,2025.0,2025.0,dino_all
irradiance,ENV_FACTOR,environment_associated_with_process,phylogeny,BIOLOGICAL_PROCESS,1,STX_DOC_000133,2025.0,2025.0,dino_all
irradiance,ENV_FACTOR,environment_associated_with_process,regulation,BIOLOGICAL_PROCESS,1,STX_DOC_000133,2025.0,2025.0,dino_all
irradiance,ENV_FACTOR,environment_associated_with_process,toxicity,BIOLOGICAL_PROCESS,2,STX_DOC_000133;STX_DOC_000728,2014.0,2025.0,dino_all
irradiance,ENV_FACTOR,environment_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,1,STX_DOC_000437,2006.0,2006.0,dino_all
irradiance,ENV_FACTOR,environment_associated_with_process,transcription,BIOLOGICAL_PROCESS,1,STX_DOC_000133,2025.0,2025.0,dino_all
irradiance,ENV_FACTOR,semantic_cooccurrence,bloom,ENV_FACTOR,2,STX_DOC_000133;STX_DOC_000279,2014.0,2025.0,dino_all
irradiance,ENV_FACTOR,semantic_cooccurrence,hplc,DETECTION_METHOD,1,STX_DOC_000728,2014.0,2014.0,dino_all
lc_ms,DETECTION_METHOD,semantic_cooccurrence,bloom_dynamics,BIOLOGICAL_PROCESS,1,STX_DOC_001720,2022.0,2022.0,dino_all
lc_ms,DETECTION_METHOD,semantic_cooccurrence,elisa,DETECTION_METHOD,3,STX_DOC_000290;STX_DOC_000292;STX_DOC_001719,2006.0,2022.0,dino_all
lc_ms,DETECTION_METHOD,semantic_cooccurrence,lc_ms_ms,DETECTION_METHOD,19,STX_DOC_000007;STX_DOC_000066;STX_DOC_000092;STX_DOC_000104;STX_DOC_000158;STX_DOC_000214;STX_DOC_000271;STX_DOC_000280;STX_DOC_000414;STX_DOC_000465;STX_DOC_000541;STX_DOC_000555;STX_DOC_000569;STX_DOC_000778;STX_DOC_000781;STX_DOC_000913;STX_DOC_001122;STX_DOC_001719;STX_DOC_001720,2012.0,2026.0,dino_all
lc_ms,DETECTION_METHOD,semantic_cooccurrence,liquid_chromatography,DETECTION_METHOD,3,STX_DOC_000271;STX_DOC_000286;STX_DOC_001740,2006.0,2017.0,dino_all
lc_ms,DETECTION_METHOD,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,17,STX_DOC_000007;STX_DOC_000092;STX_DOC_000158;STX_DOC_000271;STX_DOC_000286;STX_DOC_000290;STX_DOC_000292;STX_DOC_000414;STX_DOC_000465;STX_DOC_000555;STX_DOC_000572;STX_DOC_000611;STX_DOC_000622;STX_DOC_000778;STX_DOC_000913;STX_DOC_001719;STX_DOC_001740,2006.0,2026.0,dino_all
lc_ms,DETECTION_METHOD,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,5,STX_DOC_000290;STX_DOC_000292;STX_DOC_000569;STX_DOC_000781;STX_DOC_001719,2006.0,2025.0,dino_all
lc_ms_ms,DETECTION_METHOD,semantic_cooccurrence,bloom_dynamics,BIOLOGICAL_PROCESS,1,STX_DOC_001720,2022.0,2022.0,dino_all
lc_ms_ms,DETECTION_METHOD,semantic_cooccurrence,elisa,DETECTION_METHOD,1,STX_DOC_001719,2022.0,2022.0,dino_all
lc_ms_ms,DETECTION_METHOD,semantic_cooccurrence,liquid_chromatography,DETECTION_METHOD,1,STX_DOC_000271,2017.0,2017.0,dino_all
lc_ms_ms,DETECTION_METHOD,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,10,STX_DOC_000007;STX_DOC_000092;STX_DOC_000158;STX_DOC_000271;STX_DOC_000414;STX_DOC_000465;STX_DOC_000555;STX_DOC_000778;STX_DOC_000913;STX_DOC_001719,2015.0,2026.0,dino_all
lc_ms_ms,DETECTION_METHOD,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,3,STX_DOC_000569;STX_DOC_000781;STX_DOC_001719,2012.0,2025.0,dino_all
light,ENV_FACTOR,environment_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,8,STX_DOC_000040;STX_DOC_000088;STX_DOC_000102;STX_DOC_000133;STX_DOC_000229;STX_DOC_000300;STX_DOC_000418;STX_DOC_000756,1998.0,2025.0,dino_all
light,ENV_FACTOR,environment_associated_with_process,expression,BIOLOGICAL_PROCESS,6,STX_DOC_000040;STX_DOC_000423;STX_DOC_000435;STX_DOC_000541;STX_DOC_000718;STX_DOC_000756,2003.0,2020.0,dino_all
light,ENV_FACTOR,environment_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,1,STX_DOC_000435,2009.0,2009.0,dino_all
light,ENV_FACTOR,environment_associated_with_process,harmful_algal_bloom,BIOLOGICAL_PROCESS,1,STX_DOC_000088,2024.0,2024.0,dino_all
light,ENV_FACTOR,environment_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,5,STX_DOC_000180;STX_DOC_000309;STX_DOC_000718;STX_DOC_000756;STX_DOC_000794,2003.0,2023.0,dino_all
light,ENV_FACTOR,environment_associated_with_process,phylogeny,BIOLOGICAL_PROCESS,1,STX_DOC_000133,2025.0,2025.0,dino_all
light,ENV_FACTOR,environment_associated_with_process,polyketide_synthase,BIOLOGICAL_PROCESS,1,STX_DOC_000756,2003.0,2003.0,dino_all
light,ENV_FACTOR,environment_associated_with_process,regulation,BIOLOGICAL_PROCESS,8,STX_DOC_000102;STX_DOC_000133;STX_DOC_000142;STX_DOC_000181;STX_DOC_000300;STX_DOC_000435;STX_DOC_000541;STX_DOC_000565,1998.0,2025.0,dino_all
light,ENV_FACTOR,environment_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000300,1998.0,1998.0,dino_all
light,ENV_FACTOR,environment_associated_with_process,secondary_metabolism,BIOLOGICAL_PROCESS,1,STX_DOC_000142,2012.0,2012.0,dino_all
