source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key
OpenAlex,,10.1016/j.toxicon.2016.08.015,2016.0,First detection of benthic cyanobacteria in Lake Baikal producing paralytic shellfish toxins,,Toxicon,cyanobacteria sxtA,cyanobacteria_stx,https://openalex.org/W2510698168,,10.1016/j.toxicon.2016.08.015,,first detection of benthic cyanobacteria in lake baikal producing paralytic shellfish toxins,doi:10.1016/j.toxicon.2016.08.015
PubMed,27569199.0,10.1016/j.toxicon.2016.08.015,2016.0,First detection of benthic cyanobacteria in Lake Baikal producing paralytic shellfish toxins.,"Cyanobacteria were screened from the surface of diseased sponges, stone and bedrock in Lake Baikal for the presence of saxitoxin using enzyme-linked immunosorbent assay. In sequel, eight paralytic shellfish toxin (PST) variants were identified using a MALDI mass spectrometry. Microscopic examination found that Tolypothrix distorta dominated in the biofouling samples. PCR and sequencing detected sxtA gene involved in saxitoxin biosynthesis, thereby providing evidence of the PST producing potential of Baikal cyanobacterial communities inhabiting different substrates.",Toxicon : official journal of the International Society on Toxinology,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.1016/j.toxicon.2016.08.015,27569199.0,first detection of benthic cyanobacteria in lake baikal producing paralytic shellfish toxins,doi:10.1016/j.toxicon.2016.08.015
OpenAlex,,10.1016/j.toxicon.2016.08.015,2016.0,First detection of benthic cyanobacteria in Lake Baikal producing paralytic shellfish toxins,,Toxicon,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,https://openalex.org/W2510698168,,10.1016/j.toxicon.2016.08.015,,first detection of benthic cyanobacteria in lake baikal producing paralytic shellfish toxins,doi:10.1016/j.toxicon.2016.08.015
OpenAlex,,10.1016/j.toxicon.2016.12.002,2016.0,Neurotoxins in a water supply reservoir: An alert to environmental and human health,,Toxicon,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W2560302830,,10.1016/j.toxicon.2016.12.002,,neurotoxins in a water supply reservoir an alert to environmental and human health,doi:10.1016/j.toxicon.2016.12.002
PubMed,28202362.0,10.1016/j.toxicon.2017.02.002,2017.0,Effects of crude extracts of a saxitoxin-producer strain of the cyanobacterium Cylindrospermopsis raciborskii on the swimming behavior of wild and laboratory reared guppy Poecilia vivipara.,"The cyanobacterium Cylindrospermopsis raciborskii is an invasive species in water supply reservoirs worldwide, which can produces cylindrospermopsins and saxitoxins. In the wild, guppy (Poecilia vivipara) can be exposed to cyanotoxins, but those born and reared in laboratory are free of this contact. The aim of this paper was to comparatively measure the locomotor activity of 'wild' and 'lab' P. vivipara before and after exposure to crude extracts of two different cultures of C. raciborskii (CYRF-01), a saxitoxin-procucer strain. The movement of each fish was recorded using an image monitoring system (Videomex V<sup>®</sup>) before and after 48 h exposure to cyanobacterial extracts. Each experiment was performed during 4 h, with 1 h acclimation and 3 h recording period of the parameters Distance performed (DP), Swimming time (SwT), Stereotypic time (StT), Resting time (RT) and Average speed (AS). The quantification of saxitoxin in the solutions was performed by the enzyme-linked immunosorbent assay (ELISA). The weight or the total length did not influence the locomotor activity of fish in any of the experiments. The saxitoxin value was similar for both cultures (Culture 1: 7.3 μg L<sup>-1</sup> and Culture 2: 8.6 μg L<sup>-1</sup>). However, in experiments with Culture 1 an increased activity in most parameters was observed, while in Culture 2, a decreased activity was observed only in 'lab' fish. Wild fish was less affected, showing higher resistance to both cyanobacterial crude extracts. This study showed that different cultures of the same strain of C. raciborskii and with similar contents of saxitoxin are able to change the locomotor activity of P. vivipara, contributing to the validation of the use of behavioral parameters to the evaluation of sublethal effects of toxic cyanobacteria on fish.",Toxicon : official journal of the International Society on Toxinology,cyanobacterial saxitoxin,cyanobacteria_stx,,,10.1016/j.toxicon.2017.02.002,28202362.0,effects of crude extracts of a saxitoxin producer strain of the cyanobacterium cylindrospermopsis raciborskii on the swimming behavior of wild and laboratory reared guppy poecilia vivipara,doi:10.1016/j.toxicon.2017.02.002
OpenAlex,,10.1016/j.toxicon.2017.02.002,2017.0,Effects of crude extracts of a saxitoxin-producer strain of the cyanobacterium Cylindrospermopsis raciborskii on the swimming behavior of wild and laboratory reared guppy Poecilia vivipara,,Toxicon,cyanobacterial saxitoxin,cyanobacteria_stx,https://openalex.org/W2588054781,,10.1016/j.toxicon.2017.02.002,,effects of crude extracts of a saxitoxin producer strain of the cyanobacterium cylindrospermopsis raciborskii on the swimming behavior of wild and laboratory reared guppy poecilia vivipara,doi:10.1016/j.toxicon.2017.02.002
PubMed,28202362.0,10.1016/j.toxicon.2017.02.002,2017.0,Effects of crude extracts of a saxitoxin-producer strain of the cyanobacterium Cylindrospermopsis raciborskii on the swimming behavior of wild and laboratory reared guppy Poecilia vivipara.,"The cyanobacterium Cylindrospermopsis raciborskii is an invasive species in water supply reservoirs worldwide, which can produces cylindrospermopsins and saxitoxins. In the wild, guppy (Poecilia vivipara) can be exposed to cyanotoxins, but those born and reared in laboratory are free of this contact. The aim of this paper was to comparatively measure the locomotor activity of 'wild' and 'lab' P. vivipara before and after exposure to crude extracts of two different cultures of C. raciborskii (CYRF-01), a saxitoxin-procucer strain. The movement of each fish was recorded using an image monitoring system (Videomex V<sup>®</sup>) before and after 48 h exposure to cyanobacterial extracts. Each experiment was performed during 4 h, with 1 h acclimation and 3 h recording period of the parameters Distance performed (DP), Swimming time (SwT), Stereotypic time (StT), Resting time (RT) and Average speed (AS). The quantification of saxitoxin in the solutions was performed by the enzyme-linked immunosorbent assay (ELISA). The weight or the total length did not influence the locomotor activity of fish in any of the experiments. The saxitoxin value was similar for both cultures (Culture 1: 7.3 μg L<sup>-1</sup> and Culture 2: 8.6 μg L<sup>-1</sup>). However, in experiments with Culture 1 an increased activity in most parameters was observed, while in Culture 2, a decreased activity was observed only in 'lab' fish. Wild fish was less affected, showing higher resistance to both cyanobacterial crude extracts. This study showed that different cultures of the same strain of C. raciborskii and with similar contents of saxitoxin are able to change the locomotor activity of P. vivipara, contributing to the validation of the use of behavioral parameters to the evaluation of sublethal effects of toxic cyanobacteria on fish.",Toxicon : official journal of the International Society on Toxinology,Cylindrospermopsis saxitoxin,cyanobacteria_stx,,,10.1016/j.toxicon.2017.02.002,28202362.0,effects of crude extracts of a saxitoxin producer strain of the cyanobacterium cylindrospermopsis raciborskii on the swimming behavior of wild and laboratory reared guppy poecilia vivipara,doi:10.1016/j.toxicon.2017.02.002
OpenAlex,,10.1016/j.toxicon.2017.02.002,2017.0,Effects of crude extracts of a saxitoxin-producer strain of the cyanobacterium Cylindrospermopsis raciborskii on the swimming behavior of wild and laboratory reared guppy Poecilia vivipara,,Toxicon,Cylindrospermopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W2588054781,,10.1016/j.toxicon.2017.02.002,,effects of crude extracts of a saxitoxin producer strain of the cyanobacterium cylindrospermopsis raciborskii on the swimming behavior of wild and laboratory reared guppy poecilia vivipara,doi:10.1016/j.toxicon.2017.02.002
CrossRef,,10.1016/j.toxicon.2017.02.002,2017.0,Effects of crude extracts of a saxitoxin-producer strain of the cyanobacterium Cylindrospermopsis raciborskii on the swimming behavior of wild and laboratory reared guppy Poecilia vivipara,,Toxicon,Cylindrospermopsis saxitoxin,cyanobacteria_stx,,,10.1016/j.toxicon.2017.02.002,,effects of crude extracts of a saxitoxin producer strain of the cyanobacterium cylindrospermopsis raciborskii on the swimming behavior of wild and laboratory reared guppy poecilia vivipara,doi:10.1016/j.toxicon.2017.02.002
PubMed,28235579.0,10.1016/j.toxicon.2017.02.016,2017.0,Dolichospermum and Aphanizomenon as neurotoxins producers in some Russian freshwaters.,"Last decades, cyanobacterial blooms have been commonly reported in Russia. Among the boom-forming species, potential toxin producers have been identified. The aim of this paper was to study the presence of neurotoxic compounds - saxitoxins and anatoxin-a - in water bodies from different regions of Russia. We also made attempts to identify the neurotoxin-producing genera. The good convergence of the results obtained by light microscopy, PCR and LC-MS/MS analyses indicated the presence of active neurotoxin producing species in all investigated water bodies. Saxitoxin was detected in phytoplankton from 4 water bodies in Central European Russia and West Siberia, including lake and reservoirs used as a source for potable water. The water bodies differed with the respect of saxitoxin producers which belonged to Aphanizomenon and/or Dolichospermum genera. For the first time, we obtained quantitative data on the intracellular saxitoxin concentration in Russian freshwaters using LC-MS/MS. Anatoxin-a was detected only in lakes of Northwestern Russia. In the eutrophic shallow Lower Suzdal Lake, Aphanizomenon was the stated anatoxin-a-producing genus. In the large shallow artificial hypertrophic Sestroretskij Razliv Lake, it was very likely that both dominant species - Aphanizomenon flos-aquae and Dolichospermum planctonicum - were anatoxin-a producers.",Toxicon : official journal of the International Society on Toxinology,cyanobacterial saxitoxin,cyanobacteria_stx,,,10.1016/j.toxicon.2017.02.016,28235579.0,dolichospermum and aphanizomenon as neurotoxins producers in some russian freshwaters,doi:10.1016/j.toxicon.2017.02.016
OpenAlex,,10.1016/j.toxicon.2017.02.016,2017.0,Dolichospermum and Aphanizomenon as neurotoxins producers in some Russian freshwaters,,Toxicon,cyanobacterial saxitoxin,cyanobacteria_stx,https://openalex.org/W2589403849,,10.1016/j.toxicon.2017.02.016,,dolichospermum and aphanizomenon as neurotoxins producers in some russian freshwaters,doi:10.1016/j.toxicon.2017.02.016
PubMed,28235579.0,10.1016/j.toxicon.2017.02.016,2017.0,Dolichospermum and Aphanizomenon as neurotoxins producers in some Russian freshwaters.,"Last decades, cyanobacterial blooms have been commonly reported in Russia. Among the boom-forming species, potential toxin producers have been identified. The aim of this paper was to study the presence of neurotoxic compounds - saxitoxins and anatoxin-a - in water bodies from different regions of Russia. We also made attempts to identify the neurotoxin-producing genera. The good convergence of the results obtained by light microscopy, PCR and LC-MS/MS analyses indicated the presence of active neurotoxin producing species in all investigated water bodies. Saxitoxin was detected in phytoplankton from 4 water bodies in Central European Russia and West Siberia, including lake and reservoirs used as a source for potable water. The water bodies differed with the respect of saxitoxin producers which belonged to Aphanizomenon and/or Dolichospermum genera. For the first time, we obtained quantitative data on the intracellular saxitoxin concentration in Russian freshwaters using LC-MS/MS. Anatoxin-a was detected only in lakes of Northwestern Russia. In the eutrophic shallow Lower Suzdal Lake, Aphanizomenon was the stated anatoxin-a-producing genus. In the large shallow artificial hypertrophic Sestroretskij Razliv Lake, it was very likely that both dominant species - Aphanizomenon flos-aquae and Dolichospermum planctonicum - were anatoxin-a producers.",Toxicon : official journal of the International Society on Toxinology,Aphanizomenon saxitoxin,cyanobacteria_stx,,,10.1016/j.toxicon.2017.02.016,28235579.0,dolichospermum and aphanizomenon as neurotoxins producers in some russian freshwaters,doi:10.1016/j.toxicon.2017.02.016
